EquationName,DataSourceFile,DataTargetFile,EquationString,Degree,Lambda,Alpha,MaxInteractions,Runtime,Successful,RMSE_Training,RMSE_Test,RMSE_Full,R2_Training,R2_Test,R2_Full
FeynmanBonus16,D:\src\SCR-Benchmark-SCPR\experiments\repeated_best_degree2_data\FeynmanBonus16\FeynmanBonus16_sample_size100_noise_level0.15_repetition3.csv,.\experiments\results\degree2_config_individual_files\FeynmanBonus16_sample_size100_noise_level0.15_repetition3_d2_i2_l1E-07_a1.csv,9.452604426168367 + 1.1002827881238547E-08 * ((x4 * 0.1) +0) + -3.962818346658024E-09 * (((x4 * 0.1) +0)**2) + 3.923845864857022E-05 * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + -2.6808398076432464E-09 * ((x3 * 2.0202020202020203E+28) -1.02020202020202) * ((x4 * 0.1) +0) + 1.3571120041988096E-07 * (((x3 * 2.0202020202020203E+28) -1.02020202020202)**2) + -0.4889763664033777 * ((x2 * 0.001) +0) + -2.1105341783120313E-08 * ((x2 * 0.001) +0) * ((x4 * 0.1) +0) + -2.164332402790024E-05 * ((x2 * 0.001) +0) * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + 24.456835545834526 * (((x2 * 0.001) +0)**2) + 0.6275233775556465 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) + 9.988002208638193E-06 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) * ((x4 * 0.1) +0) + -3.3839563824174354E-07 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + -1.5230118417023394E-07 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) * ((x2 * 0.001) +0) + 31.376716068044768 * (((x1 * 999999999.9999999) -1.1102230246251565E-16)**2) + -1.276546675467671E-09 * ((x0 * 10000000) +0) + -5.133420326741954E-10 * ((x0 * 10000000) +0) * ((x4 * 0.1) +0) + 8.415788614550275E-10 * ((x0 * 10000000) +0) * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + -6.731104328386521E-09 * ((x0 * 10000000) +0) * ((x2 * 0.001) +0) + 1.6395754238924687E-09 * ((x0 * 10000000) +0) * ((x1 * 999999999.9999999) -1.1102230246251565E-16) + 6.538451479462581E-09 * (((x0 * 10000000) +0)**2),2,1E-07,1,2,4745,True,20.31260565993313,75.20671850552057,75.17188502371934,0.1376087754792853,-0.2969989118048413,-0.29578585403429414
FeynmanBonus16,D:\src\SCR-Benchmark-SCPR\experiments\repeated_best_degree2_data\FeynmanBonus16\FeynmanBonus16_sample_size1000_noise_level0.1_repetition9.csv,.\experiments\results\degree2_config_individual_files\FeynmanBonus16_sample_size1000_noise_level0.1_repetition9_d2_i2_l1E-07_a1.csv,2.479063608451968 + 1.4453406864710213E-09 * ((x4 * 0.1) +0) + 1.438592460222508E-10 * (((x4 * 0.1) +0)**2) + 6.053910362182594E-05 * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + -8.197531340830383E-10 * ((x3 * 2.0202020202020203E+28) -1.02020202020202) * ((x4 * 0.1) +0) + 3.503242976629385E-07 * (((x3 * 2.0202020202020203E+28) -1.02020202020202)**2) + -1.339648069046106 * ((x2 * 0.001) +0) + -1.1066339062901508E-09 * ((x2 * 0.001) +0) * ((x4 * 0.1) +0) + 3.0986619151924705E-06 * ((x2 * 0.001) +0) * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + 66.98350274770655 * (((x2 * 0.001) +0)**2) + -1.3661979326796998 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) + 4.0148822702891966E-05 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) * ((x4 * 0.1) +0) + 1.4924077166452711E-06 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + 1.0682149213721086E-05 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) * ((x2 * 0.001) +0) + 68.31254933616114 * (((x1 * 999999999.9999999) -1.1102230246251565E-16)**2) + 6.47333752720921E-11 * ((x0 * 10000000) +0) + 8.548737923052824E-11 * ((x0 * 10000000) +0) * ((x4 * 0.1) +0) + 1.5238614140016202E-11 * ((x0 * 10000000) +0) * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + 9.198645722226775E-11 * ((x0 * 10000000) +0) * ((x2 * 0.001) +0) + 5.68764734836523E-10 * ((x0 * 10000000) +0) * ((x1 * 999999999.9999999) -1.1102230246251565E-16) + 1.7659397259357068E-08 * (((x0 * 10000000) +0)**2),2,1E-07,1,2,2836,True,23.065325695798464,53.134946645679804,52.921038204922716,0.4115237882892008,0.35257892832782456,0.3581945106995873
FeynmanBonus16,D:\src\SCR-Benchmark-SCPR\experiments\repeated_best_degree2_data\FeynmanBonus16\FeynmanBonus16_sample_size100_noise_level0.2_repetition8.csv,.\experiments\results\degree2_config_individual_files\FeynmanBonus16_sample_size100_noise_level0.2_repetition8_d2_i2_l1E-07_a1.csv,-2.8153417733395116 + 9.434230990647124E-08 * ((x4 * 0.1) +0) + -6.153194817402429E-08 * (((x4 * 0.1) +0)**2) + 3.9352718660165595 * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + 2.8586279381004176E-08 * ((x3 * 2.0202020202020203E+28) -1.02020202020202) * ((x4 * 0.1) +0) + 1.865929246132207 * (((x3 * 2.0202020202020203E+28) -1.02020202020202)**2) + -1.7696643740663458 * ((x2 * 0.001) +0) + 1.0459326329207306E-07 * ((x2 * 0.001) +0) * ((x4 * 0.1) +0) + -1.544833407279403E-07 * ((x2 * 0.001) +0) * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + 88.48356953514615 * (((x2 * 0.001) +0)**2) + 1.7488420111473666 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) + 4.165508193819824E-05 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) * ((x4 * 0.1) +0) + 0.20340136071239653 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + -4.23739740092251E-06 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) * ((x2 * 0.001) +0) + 97.61458797293758 * (((x1 * 999999999.9999999) -1.1102230246251565E-16)**2) + -1.6971777806040907E-08 * ((x0 * 10000000) +0) + 4.860108733851653E-08 * ((x0 * 10000000) +0) * ((x4 * 0.1) +0) + 1.1091672531485056E-08 * ((x0 * 10000000) +0) * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + 3.988191885033815E-08 * ((x0 * 10000000) +0) * ((x2 * 0.001) +0) + 1.1217548312808025E-08 * ((x0 * 10000000) +0) * ((x1 * 999999999.9999999) -1.1102230246251565E-16) + 1.986847480818241E-09 * (((x0 * 10000000) +0)**2),2,1E-07,1,2,3433,True,29.2248304886771,41.595818138491644,41.58529596488521,0.534675475760855,0.6032420166324449,0.6035285427179392
FeynmanBonus17,D:\src\SCR-Benchmark-SCPR\experiments\repeated_best_degree2_data\FeynmanBonus17\FeynmanBonus17_sample_size100_noise_level0.15_repetition7.csv,.\experiments\results\degree2_config_individual_files\FeynmanBonus17_sample_size100_noise_level0.15_repetition7_d2_i2_l1_a1.csv,165680033301835.88 + 43501725.28863579 * ((x5 * 2020202020.20202) -1.02020202020202) + 98355126.83877301 * ((x4 * 0.1) +0) + -2871716.5072011915 * ((x4 * 0.1) +0) * ((x5 * 2020202020.20202) -1.02020202020202) + 158993226.46672422 * (((x4 * 0.1) +0)**2) + 52388431.2408026 * ((x3 * 999999999.9999999) -1.1102230246251565E-16) + -111207995.3775912 * ((x3 * 999999999.9999999) -1.1102230246251565E-16) * ((x5 * 2020202020.20202) -1.02020202020202) + -535303412.1632554 * ((x3 * 999999999.9999999) -1.1102230246251565E-16) * ((x4 * 0.1) +0) + 108.05722620430404 * (((x3 * 999999999.9999999) -1.1102230246251565E-16)**2) + 174235794.8990282 * ((x2 * 1E-11) -1.1102230246251565E-16) + -2054791.5958723393 * ((x2 * 1E-11) -1.1102230246251565E-16) * ((x5 * 2020202020.20202) -1.02020202020202) + 844981219.8912466 * ((x2 * 1E-11) -1.1102230246251565E-16) * ((x4 * 0.1) +0) + 22889223.808215786 * ((x2 * 1E-11) -1.1102230246251565E-16) * ((x3 * 999999999.9999999) -1.1102230246251565E-16) + 108.0572276256379 * (((x2 * 1E-11) -1.1102230246251565E-16)**2) + -101300668.07154723 * ((x1 * 10000000) +0) + 230035059.6174388 * ((x1 * 10000000) +0) * ((x5 * 2020202020.20202) -1.02020202020202) + 217921848.66167685 * ((x1 * 10000000) +0) * ((x4 * 0.1) +0) + -423662454.76659817 * ((x1 * 10000000) +0) * ((x3 * 999999999.9999999) -1.1102230246251565E-16) + -83723550.23896295 * ((x1 * 10000000) +0) * ((x2 * 1E-11) -1.1102230246251565E-16) + 103.73741628705328 * (((x1 * 10000000) +0)**2) + 184423084.68195292 * ((x0 * 2.0202020202020203E+28) -1.02020202020202) + -75120622.41590922 * ((x0 * 2.0202020202020203E+28) -1.02020202020202) * ((x5 * 2020202020.20202) -1.02020202020202) + -200453294.1386508 * ((x0 * 2.0202020202020203E+28) -1.02020202020202) * ((x4 * 0.1) +0) + -241723626.2711859 * ((x0 * 2.0202020202020203E+28) -1.02020202020202) * ((x3 * 999999999.9999999) -1.1102230246251565E-16) + 41356904.39719341 * ((x0 * 2.0202020202020203E+28) -1.02020202020202) * ((x2 * 1E-11) -1.1102230246251565E-16) + -33274405.92146443 * ((x0 * 2.0202020202020203E+28) -1.02020202020202) * ((x1 * 10000000) +0) + 25.01140360194633 * (((x0 * 2.0202020202020203E+28) -1.02020202020202)**2),2,1,1,2,3068,True,563477462099425.8,228831457687812.7,229409490134258.5,1.914126254165538E-07,-0.17036708728678396,-0.16896904451585848
FeynmanBonus17,D:\src\SCR-Benchmark-SCPR\experiments\repeated_best_degree2_data\FeynmanBonus17\FeynmanBonus17_sample_size1000_noise_level0_repetition2.csv,.\experiments\results\degree2_config_individual_files\FeynmanBonus17_sample_size1000_noise_level0_repetition2_d2_i2_l1_a1.csv,135753020139501.47 + 0.004920951480300844 * ((x5 * 2020202020.20202) -1.02020202020202) + 0.10911265152315493 * ((x4 * 0.1) +0) + 0.01223281555259408 * ((x4 * 0.1) +0) * ((x5 * 2020202020.20202) -1.02020202020202) + -0.11831935376966617 * (((x4 * 0.1) +0)**2) + -0.5222800119966695 * ((x3 * 999999999.9999999) -1.1102230246251565E-16) + 0.05475321689180354 * ((x3 * 999999999.9999999) -1.1102230246251565E-16) * ((x5 * 2020202020.20202) -1.02020202020202) + 1977.0500536940756 * ((x3 * 999999999.9999999) -1.1102230246251565E-16) * ((x4 * 0.1) +0) + 1084.0915863507028 * (((x3 * 999999999.9999999) -1.1102230246251565E-16)**2) + 0.2659618556336136 * ((x2 * 1E-11) -1.1102230246251565E-16) + -0.013291954074807422 * ((x2 * 1E-11) -1.1102230246251565E-16) * ((x5 * 2020202020.20202) -1.02020202020202) + 0.5086505117482922 * ((x2 * 1E-11) -1.1102230246251565E-16) * ((x4 * 0.1) +0) + 0.34454112211329 * ((x2 * 1E-11) -1.1102230246251565E-16) * ((x3 * 999999999.9999999) -1.1102230246251565E-16) + 1084.0915863507037 * (((x2 * 1E-11) -1.1102230246251565E-16)**2) + -0.4705541843752114 * ((x1 * 10000000) +0) + 0.16508762394248847 * ((x1 * 10000000) +0) * ((x5 * 2020202020.20202) -1.02020202020202) + 0.29323173626586796 * ((x1 * 10000000) +0) * ((x4 * 0.1) +0) + 0.09261682726522377 * ((x1 * 10000000) +0) * ((x3 * 999999999.9999999) -1.1102230246251565E-16) + -0.5768274480727743 * ((x1 * 10000000) +0) * ((x2 * 1E-11) -1.1102230246251565E-16) + 1040.7428218824439 * (((x1 * 10000000) +0)**2) + -5324.210330608534 * ((x0 * 2.0202020202020203E+28) -1.02020202020202) + 0.1869380148620413 * ((x0 * 2.0202020202020203E+28) -1.02020202020202) * ((x5 * 2020202020.20202) -1.02020202020202) + -0.054995410339104336 * ((x0 * 2.0202020202020203E+28) -1.02020202020202) * ((x4 * 0.1) +0) + 0.2058050653817062 * ((x0 * 2.0202020202020203E+28) -1.02020202020202) * ((x3 * 999999999.9999999) -1.1102230246251565E-16) + -0.11655010483506859 * ((x0 * 2.0202020202020203E+28) -1.02020202020202) * ((x2 * 1E-11) -1.1102230246251565E-16) + 0.2553177636192866 * ((x0 * 2.0202020202020203E+28) -1.02020202020202) * ((x1 * 10000000) +0) + 249.6552918441657 * (((x0 * 2.0202020202020203E+28) -1.02020202020202)**2),2,1,1,2,3996,True,426075796608073.5,219166118548165.34,222161285993035.88,3.464006859132951E-12,-0.07358757981286113,-0.06996898157233367
FeynmanBonus17,D:\src\SCR-Benchmark-SCPR\experiments\repeated_best_degree2_data\FeynmanBonus17\FeynmanBonus17_sample_size100_noise_level0_repetition8.csv,.\experiments\results\degree2_config_individual_files\FeynmanBonus17_sample_size100_noise_level0_repetition8_d2_i2_l1_a1.csv,100492008760212.02 + 692958.5753270697 * ((x5 * 2020202020.20202) -1.02020202020202) + -342137.89063833066 * ((x4 * 0.1) +0) + 3374092.9781063367 * ((x4 * 0.1) +0) * ((x5 * 2020202020.20202) -1.02020202020202) + -6143681.9005278265 * (((x4 * 0.1) +0)**2) + 430200.81423644815 * ((x3 * 999999999.9999999) -1.1102230246251565E-16) + -3651034.8639756273 * ((x3 * 999999999.9999999) -1.1102230246251565E-16) * ((x5 * 2020202020.20202) -1.02020202020202) + -5617189.506848596 * ((x3 * 999999999.9999999) -1.1102230246251565E-16) * ((x4 * 0.1) +0) + 108.03533452438616 * (((x3 * 999999999.9999999) -1.1102230246251565E-16)**2) + 5650738.2921067625 * ((x2 * 1E-11) -1.1102230246251565E-16) + -7268197.6668017525 * ((x2 * 1E-11) -1.1102230246251565E-16) * ((x5 * 2020202020.20202) -1.02020202020202) + -2955419.8346683867 * ((x2 * 1E-11) -1.1102230246251565E-16) * ((x4 * 0.1) +0) + -5291756.002977948 * ((x2 * 1E-11) -1.1102230246251565E-16) * ((x3 * 999999999.9999999) -1.1102230246251565E-16) + 108.03533277249596 * (((x2 * 1E-11) -1.1102230246251565E-16)**2) + 5560284.622028845 * ((x1 * 10000000) +0) + 13456028.73999922 * ((x1 * 10000000) +0) * ((x5 * 2020202020.20202) -1.02020202020202) + -11286759.60122597 * ((x1 * 10000000) +0) * ((x4 * 0.1) +0) + 6863000.655718322 * ((x1 * 10000000) +0) * ((x3 * 999999999.9999999) -1.1102230246251565E-16) + -19475467.688100457 * ((x1 * 10000000) +0) * ((x2 * 1E-11) -1.1102230246251565E-16) + 103.71640491245331 * (((x1 * 10000000) +0)**2) + -2246723.6595539977 * ((x0 * 2.0202020202020203E+28) -1.02020202020202) + -4143766.1292828233 * ((x0 * 2.0202020202020203E+28) -1.02020202020202) * ((x5 * 2020202020.20202) -1.02020202020202) + 1130884.460247882 * ((x0 * 2.0202020202020203E+28) -1.02020202020202) * ((x4 * 0.1) +0) + 3545518.147042098 * ((x0 * 2.0202020202020203E+28) -1.02020202020202) * ((x3 * 999999999.9999999) -1.1102230246251565E-16) + -3735391.190967748 * ((x0 * 2.0202020202020203E+28) -1.02020202020202) * ((x2 * 1E-11) -1.1102230246251565E-16) + -770123.6592895342 * ((x0 * 2.0202020202020203E+28) -1.02020202020202) * ((x1 * 10000000) +0) + 25.006332872741247 * (((x0 * 2.0202020202020203E+28) -1.02020202020202)**2),2,1,1,2,5006,True,229224593972946.56,212674883464943.72,212692059229415.47,2.4704404077979802E-09,-0.010934581628336382,-0.010910725307786917
FeynmanBonus16,D:\src\SCR-Benchmark-SCPR\experiments\repeated_best_degree2_data\FeynmanBonus16\FeynmanBonus16_sample_size1000_noise_level0.2_repetition5.csv,.\experiments\results\degree2_config_individual_files\FeynmanBonus16_sample_size1000_noise_level0.2_repetition5_d2_i2_l1E-07_a1.csv,1.9350309627723306 + -4.127273894219224E-10 * ((x4 * 0.1) +0) + 1.6249517456685635E-10 * (((x4 * 0.1) +0)**2) + 4.748901147421208E-06 * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + 1.2131113751328857E-10 * ((x3 * 2.0202020202020203E+28) -1.02020202020202) * ((x4 * 0.1) +0) + 2.0176432788020924E-07 * (((x3 * 2.0202020202020203E+28) -1.02020202020202)**2) + 1.303247386184218 * ((x2 * 0.001) +0) + -4.3969004689948924E-11 * ((x2 * 0.001) +0) * ((x4 * 0.1) +0) + -1.1473826834267013E-06 * ((x2 * 0.001) +0) * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + 65.1627480079641 * (((x2 * 0.001) +0)**2) + 1.5572901257596927 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) + 6.245402210495524E-06 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) * ((x4 * 0.1) +0) + -7.547005126472204E-07 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + 4.0827365995441674E-07 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) * ((x2 * 0.001) +0) + 77.86489258492104 * (((x1 * 999999999.9999999) -1.1102230246251565E-16)**2) + -1.090244283881573E-11 * ((x0 * 10000000) +0) + -1.799803523954241E-12 * ((x0 * 10000000) +0) * ((x4 * 0.1) +0) + 5.474282286501779E-12 * ((x0 * 10000000) +0) * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + 1.1545007976220095E-12 * ((x0 * 10000000) +0) * ((x2 * 0.001) +0) + 2.208601974711965E-11 * ((x0 * 10000000) +0) * ((x1 * 999999999.9999999) -1.1102230246251565E-16) + 2.4452202483561585E-09 * (((x0 * 10000000) +0)**2),2,1E-07,1,2,2691,True,26.264630923089527,51.14956370718033,50.962772044557724,0.41835712557908245,0.40005671059311365,0.40478014511279103
FeynmanBonus16,D:\src\SCR-Benchmark-SCPR\experiments\repeated_best_degree2_data\FeynmanBonus16\FeynmanBonus16_sample_size1000_noise_level0.05_repetition5.csv,.\experiments\results\degree2_config_individual_files\FeynmanBonus16_sample_size1000_noise_level0.05_repetition5_d2_i2_l1E-07_a1.csv,1.9988465027990827 + -2.4244521040389125E-09 * ((x4 * 0.1) +0) + 4.81178993986644E-10 * (((x4 * 0.1) +0)**2) + 3.478361338990751E-05 * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + 7.754592102154992E-10 * ((x3 * 2.0202020202020203E+28) -1.02020202020202) * ((x4 * 0.1) +0) + 1.0165557284048149E-06 * (((x3 * 2.0202020202020203E+28) -1.02020202020202)**2) + 1.2773753767738698 * ((x2 * 0.001) +0) + 1.0402483034343279E-10 * ((x2 * 0.001) +0) * ((x4 * 0.1) +0) + -9.558138362256421E-06 * ((x2 * 0.001) +0) * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + 63.87048450061016 * (((x2 * 0.001) +0)**2) + 1.571942349883461 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) + 3.1466889370075666E-05 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) * ((x4 * 0.1) +0) + -6.883194724204395E-06 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + 2.053730000433121E-06 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) * ((x2 * 0.001) +0) + 78.59921351899158 * (((x1 * 999999999.9999999) -1.1102230246251565E-16)**2) + -6.646902480033154E-11 * ((x0 * 10000000) +0) + -8.01624502332033E-12 * ((x0 * 10000000) +0) * ((x4 * 0.1) +0) + 3.774324736309129E-11 * ((x0 * 10000000) +0) * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + 1.0554550918767996E-11 * ((x0 * 10000000) +0) * ((x2 * 0.001) +0) + 1.2518767856516813E-10 * ((x0 * 10000000) +0) * ((x1 * 999999999.9999999) -1.1102230246251565E-16) + 1.4396413982497432E-08 * (((x0 * 10000000) +0)**2),2,1E-07,1,2,2130,True,23.19487949377146,51.3046289387751,51.102159134527305,0.47829257844437156,0.3964136155614154,0.40131063111084286
FeynmanBonus16,D:\src\SCR-Benchmark-SCPR\experiments\repeated_best_degree2_data\FeynmanBonus16\FeynmanBonus16_sample_size100_noise_level0.05_repetition8.csv,.\experiments\results\degree2_config_individual_files\FeynmanBonus16_sample_size100_noise_level0.05_repetition8_d2_i2_l1E-07_a1.csv,-2.3006395136349305 + 3.0223103349659664E-07 * ((x4 * 0.1) +0) + -5.103163094470451E-08 * (((x4 * 0.1) +0)**2) + 2.7023544322914623 * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + 4.563017549456684E-08 * ((x3 * 2.0202020202020203E+28) -1.02020202020202) * ((x4 * 0.1) +0) + 1.2807414731485012 * (((x3 * 2.0202020202020203E+28) -1.02020202020202)**2) + -1.7528651226595084 * ((x2 * 0.001) +0) + 1.5026271187542503E-07 * ((x2 * 0.001) +0) * ((x4 * 0.1) +0) + -5.188147691838994E-07 * ((x2 * 0.001) +0) * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + 87.64580427097505 * (((x2 * 0.001) +0)**2) + 1.8115658944302753 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) + 0.00023996860706347627 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) * ((x4 * 0.1) +0) + 0.14075033112567478 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + -2.879785491114961E-05 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) * ((x2 * 0.001) +0) + 97.62999343787288 * (((x1 * 999999999.9999999) -1.1102230246251565E-16)**2) + -4.1547934552790106E-09 * ((x0 * 10000000) +0) + -2.559274632684162E-07 * ((x0 * 10000000) +0) * ((x4 * 0.1) +0) + 6.6825027889554E-09 * ((x0 * 10000000) +0) * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + 2.8834711873466232E-08 * ((x0 * 10000000) +0) * ((x2 * 0.001) +0) + 1.0728822981241508E-07 * ((x0 * 10000000) +0) * ((x1 * 999999999.9999999) -1.1102230246251565E-16) + 1.2312106941155398E-08 * (((x0 * 10000000) +0)**2),2,1E-07,1,2,2303,True,25.02560523928115,41.63340455450512,41.620120390207774,0.6071944925089623,0.6025246633537843,0.6028342540511915
FeynmanBonus16,D:\src\SCR-Benchmark-SCPR\experiments\repeated_best_degree2_data\FeynmanBonus16\FeynmanBonus16_sample_size1000_noise_level0.15_repetition0.csv,.\experiments\results\degree2_config_individual_files\FeynmanBonus16_sample_size1000_noise_level0.15_repetition0_d2_i2_l1E-07_a1.csv,3.0350897073710694 + 1.3084989148030258E-09 * ((x4 * 0.1) +0) + 4.325722904386363E-11 * (((x4 * 0.1) +0)**2) + 0.5622485944912656 * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + -9.451282635167213E-10 * ((x3 * 2.0202020202020203E+28) -1.02020202020202) * ((x4 * 0.1) +0) + 7.657154867019263E-07 * (((x3 * 2.0202020202020203E+28) -1.02020202020202)**2) + -0.741474804005351 * ((x2 * 0.001) +0) + -2.72534599322254E-09 * ((x2 * 0.001) +0) * ((x4 * 0.1) +0) + 0.5621995322147704 * ((x2 * 0.001) +0) * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + 65.184083056225 * (((x2 * 0.001) +0)**2) + -1.5345034059889588 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) + 2.7689241232387705E-05 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) * ((x4 * 0.1) +0) + 2.9553252991924136E-07 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + -2.9273691284665423E-06 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) * ((x2 * 0.001) +0) + 76.72674877079739 * (((x1 * 999999999.9999999) -1.1102230246251565E-16)**2) + 2.295273717572541E-10 * ((x0 * 10000000) +0) + 1.0840161303418704E-10 * ((x0 * 10000000) +0) * ((x4 * 0.1) +0) + -8.776572213469864E-11 * ((x0 * 10000000) +0) * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + -8.88480966849758E-11 * ((x0 * 10000000) +0) * ((x2 * 0.001) +0) + 1.2736398715302316E-10 * ((x0 * 10000000) +0) * ((x1 * 999999999.9999999) -1.1102230246251565E-16) + 1.1662413546588678E-08 * (((x0 * 10000000) +0)**2),2,1E-07,1,2,2509,True,24.94976460173982,50.885277558425784,50.69356960934477,0.4316551142375308,0.4062404222176419,0.4110574160099303
FeynmanBonus16,D:\src\SCR-Benchmark-SCPR\experiments\repeated_best_degree2_data\FeynmanBonus16\FeynmanBonus16_sample_size100_noise_level0.15_repetition4.csv,.\experiments\results\degree2_config_individual_files\FeynmanBonus16_sample_size100_noise_level0.15_repetition4_d2_i2_l1E-07_a1.csv,0.930990450999424 + -4.706844774686479E-06 * ((x4 * 0.1) +0) + -0.006851861876293667 * (((x4 * 0.1) +0)**2) + 0.5941355690009537 * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + -1.113710702603184E-06 * ((x3 * 2.0202020202020203E+28) -1.02020202020202) * ((x4 * 0.1) +0) + 3.0982609586412667E-08 * (((x3 * 2.0202020202020203E+28) -1.02020202020202)**2) + -2.0281711929432404 * ((x2 * 0.001) +0) + -9.916550273550146E-07 * ((x2 * 0.001) +0) * ((x4 * 0.1) +0) + 2.5064111752771397E-07 * ((x2 * 0.001) +0) * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + 101.40858110332937 * (((x2 * 0.001) +0)**2) + 3.571760520846186E-07 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) + 1.3710446398843923 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) * ((x4 * 0.1) +0) + -5.270890639780615E-08 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + 1.5844162849681276E-07 * ((x1 * 999999999.9999999) -1.1102230246251565E-16) * ((x2 * 0.001) +0) + 68.5523696443564 * (((x1 * 999999999.9999999) -1.1102230246251565E-16)**2) + 2.2345530841703068E-08 * ((x0 * 10000000) +0) + -1.87970681388558E-06 * ((x0 * 10000000) +0) * ((x4 * 0.1) +0) + -5.0759110696623295E-08 * ((x0 * 10000000) +0) * ((x3 * 2.0202020202020203E+28) -1.02020202020202) + -2.6053575283893015E-07 * ((x0 * 10000000) +0) * ((x2 * 0.001) +0) + -6.975547271771E-08 * ((x0 * 10000000) +0) * ((x1 * 999999999.9999999) -1.1102230246251565E-16) + 2.7743468094838936E-10 * (((x0 * 10000000) +0)**2),2,1E-07,1,2,3098,True,23.233818910646526,44.64311307175656,44.626850653833394,0.5232968882918716,0.5429799269085491,0.543358099603555
